datetime,CFFEX.IF1904.open,CFFEX.IF1904.high,CFFEX.IF1904.low,CFFEX.IF1904.close,CFFEX.IF1904.volume,CFFEX.IF1904.open_oi,CFFEX.IF1904.close_oi
2019-03-14 13:31:00.000000000,3712.4,3714.6,3712.0,3713.6,138,37111,37172
2019-03-14 13:32:00.000000000,3713.6,3716.0,3713.6,3714.0,125,37172,37256
2019-03-14 13:33:00.000000000,3714.0,3720.8,3714.0,3720.0,153,37256,37335
2019-03-14 13:34:00.000000000,3720.0,3720.0,3715.6,3717.4,152,37335,37429
2019-03-14 13:35:00.000000000,3717.4,3718.6,3713.0,3713.0,113,37429,37504
2019-03-14 13:36:00.000000000,3713.0,3714.0,3707.0,3707.2,292,37504,37636
2019-03-14 13:37:00.000000000,3707.2,3708.6,3705.4,3707.4,310,37636,37777
2019-03-14 13:38:00.000000000,3707.4,3707.6,3701.0,3701.8,515,37777,38020
2019-03-14 13:39:00.000000000,3701.8,3711.8,3701.0,3709.8,451,38020,38124
2019-03-14 13:40:00.000000000,3709.8,3712.4,3708.4,3710.8,201,38124,38213
2019-03-14 13:41:00.000000000,3710.8,3711.2,3708.6,3710.0,106,38213,38281
2019-03-14 13:42:00.000000000,3710.0,3711.0,3707.6,3708.2,88,38281,38318
2019-03-14 13:43:00.000000000,3708.2,3713.0,3708.0,3712.6,173,38318,38400
2019-03-14 13:44:00.000000000,3712.6,3715.0,3712.2,3712.8,231,38400,38539
2019-03-14 13:45:00.000000000,3712.8,3716.0,3712.6,3716.0,195,38539,38687
2019-03-14 13:46:00.000000000,3716.0,3718.4,3716.0,3717.0,227,38687,38848
2019-03-14 13:47:00.000000000,3717.0,3717.6,3712.6,3713.0,213,38848,39010
2019-03-14 13:48:00.000000000,3713.0,3717.2,3713.0,3716.2,174,39010,39140
2019-03-14 13:49:00.000000000,3716.2,3716.4,3710.0,3712.6,133,39140,39225
2019-03-14 13:50:00.000000000,3712.6,3713.0,3709.4,3713.0,133,39225,39298
2019-03-14 13:51:00.000000000,3713.0,3725.8,3713.0,3724.2,502,39298,39609
2019-03-14 13:52:00.000000000,3724.2,3727.6,3721.8,3725.6,467,39609,39815
2019-03-14 13:53:00.000000000,3725.6,3726.8,3724.2,3725.6,280,39815,39941
2019-03-14 13:54:00.000000000,3725.6,3726.4,3723.2,3726.2,166,39941,40029
2019-03-14 13:55:00.000000000,3726.2,3727.4,3723.2,3724.8,201,40029,40165
2019-03-14 13:56:00.000000000,3724.8,3726.4,3722.0,3722.0,127,40165,40242
2019-03-14 13:57:00.000000000,3722.0,3723.0,3720.0,3720.4,184,40242,40334
2019-03-14 13:58:00.000000000,3720.4,3723.4,3720.2,3721.4,111,40334,40388
2019-03-14 13:59:00.000000000,3721.4,3722.6,3719.2,3720.4,157,40388,40465
2019-03-14 14:00:00.000000000,3720.4,3720.4,3716.2,3717.8,190,40465,40573
2019-03-14 14:01:00.000000000,3717.8,3721.4,3716.8,3720.2,186,40573,40657
2019-03-14 14:02:00.000000000,3720.2,3720.2,3717.8,3717.8,80,40657,40698
2019-03-14 14:03:00.000000000,3717.8,3721.6,3717.8,3721.4,126,40698,40785
2019-03-14 14:04:00.000000000,3721.4,3721.4,3715.6,3717.2,226,40785,40907
2019-03-14 14:05:00.000000000,3717.2,3717.4,3711.0,3711.6,258,40907,41046
2019-03-14 14:06:00.000000000,3711.6,3712.6,3709.0,3710.4,228,41046,41182
2019-03-14 14:07:00.000000000,3710.4,3714.8,3709.4,3713.0,173,41182,41282
2019-03-14 14:08:00.000000000,3713.0,3714.2,3710.4,3712.2,134,41282,41362
2019-03-14 14:09:00.000000000,3712.2,3716.6,3710.6,3716.2,156,41362,41477
2019-03-14 14:10:00.000000000,3716.2,3716.4,3712.4,3713.4,171,41477,41583
2019-03-14 14:11:00.000000000,3713.4,3713.4,3707.4,3709.4,214,41583,41731
2019-03-14 14:12:00.000000000,3709.4,3712.2,3709.0,3710.2,174,41731,41865
2019-03-14 14:13:00.000000000,3710.2,3713.8,3709.0,3712.6,139,41865,41963
2019-03-14 14:14:00.000000000,3712.6,3713.0,3708.4,3708.4,138,41963,42045
2019-03-14 14:15:00.000000000,3708.4,3711.0,3707.6,3709.4,160,42045,42168
2019-03-14 14:16:00.000000000,3709.4,3712.2,3705.0,3706.0,310,42168,42360
2019-03-14 14:17:00.000000000,3706.0,3710.6,3705.2,3709.4,253,42360,42517
2019-03-14 14:18:00.000000000,3709.4,3710.8,3705.2,3705.6,253,42517,42611
2019-03-14 14:19:00.000000000,3705.6,3708.0,3705.0,3706.4,311,42611,42767
2019-03-14 14:20:00.000000000,3706.4,3706.8,3702.0,3703.6,378,42767,42880
2019-03-14 14:21:00.000000000,3703.6,3711.0,3702.4,3711.0,383,42880,43055
2019-03-14 14:22:00.000000000,3711.0,3711.4,3709.2,3710.6,233,43055,43144
2019-03-14 14:23:00.000000000,3710.6,3711.0,3708.0,3708.0,174,43144,43207
2019-03-14 14:24:00.000000000,3708.0,3709.2,3705.6,3706.6,239,43207,43288
2019-03-14 14:25:00.000000000,3706.6,3708.0,3702.6,3704.6,235,43288,43366
2019-03-14 14:26:00.000000000,3704.6,3711.0,3704.2,3710.8,190,43366,43509
2019-03-14 14:27:00.000000000,3710.8,3711.0,3707.0,3707.6,147,43509,43618
2019-03-14 14:28:00.000000000,3707.6,3708.0,3704.0,3706.0,163,43618,43662
2019-03-14 14:29:00.000000000,3706.0,3707.6,3705.0,3706.2,143,43662,43763
2019-03-14 14:30:00.000000000,3706.2,3706.2,3700.0,3700.2,297,43763,43940
2019-03-14 14:31:00.000000000,3700.2,3703.4,3699.4,3700.2,314,43940,44098
2019-03-14 14:32:00.000000000,3700.2,3702.4,3698.0,3699.0,290,44098,44230
2019-03-14 14:33:00.000000000,3699.0,3699.8,3695.2,3696.0,417,44230,44422
2019-03-14 14:34:00.000000000,3696.0,3699.0,3694.0,3698.8,392,44422,44655
2019-03-14 14:35:00.000000000,3698.8,3701.2,3698.0,3701.0,262,44655,44786
2019-03-14 14:36:00.000000000,3701.0,3701.2,3699.2,3700.2,132,44786,44878
2019-03-14 14:37:00.000000000,3700.2,3700.2,3695.8,3696.6,158,44878,44966
2019-03-14 14:38:00.000000000,3696.6,3698.8,3696.2,3696.2,134,44966,45066
2019-03-14 14:39:00.000000000,3696.2,3696.8,3688.8,3690.0,395,45066,45324
2019-03-14 14:40:00.000000000,3690.0,3693.0,3688.4,3690.6,351,45324,45524
2019-03-14 14:41:00.000000000,3690.6,3692.4,3688.6,3690.0,206,45524,45666
2019-03-14 14:42:00.000000000,3690.0,3692.8,3688.8,3689.8,278,45666,45762
2019-03-14 14:43:00.000000000,3689.8,3693.8,3688.2,3693.8,328,45762,45909
2019-03-14 14:44:00.000000000,3693.8,3697.6,3692.4,3696.8,351,45909,46107
2019-03-14 14:45:00.000000000,3696.8,3696.8,3693.0,3693.4,171,46107,46221
2019-03-14 14:46:00.000000000,3693.4,3697.2,3693.2,3696.8,197,46221,46378
2019-03-14 14:47:00.000000000,3696.8,3700.0,3695.4,3700.0,250,46378,46519
2019-03-14 14:48:00.000000000,3700.0,3700.6,3698.4,3699.0,211,46519,46667
2019-03-14 14:49:00.000000000,3699.0,3703.6,3699.0,3703.2,339,46667,46878
2019-03-14 14:50:00.000000000,3703.2,3704.0,3700.6,3701.2,240,46878,47031
2019-03-14 14:51:00.000000000,3701.2,3703.2,3700.8,3702.4,201,47031,47201
2019-03-14 14:52:00.000000000,3702.4,3702.4,3700.8,3701.8,150,47201,47325
2019-03-14 14:53:00.000000000,3701.8,3704.2,3701.6,3703.8,225,47325,47479
2019-03-14 14:54:00.000000000,3703.8,3704.8,3702.8,3704.4,219,47479,47620
2019-03-14 14:55:00.000000000,3704.4,3707.6,3704.2,3707.0,313,47620,47798
2019-03-14 14:56:00.000000000,3707.0,3707.4,3704.0,3704.4,268,47798,47998
2019-03-14 14:57:00.000000000,3704.4,3704.6,3702.0,3703.0,266,47998,48191
2019-03-14 14:58:00.000000000,3703.0,3705.0,3702.0,3705.0,343,48191,48389
2019-03-14 14:59:00.000000000,3705.0,3705.8,3703.0,3703.0,445,48389,48611
2019-03-15 09:30:00.000000000,3717.0,3727.0,3717.0,3726.4,1254,48611,48143
2019-03-15 09:31:00.000000000,3726.4,3729.6,3725.0,3725.8,592,48143,47933
2019-03-15 09:32:00.000000000,3725.8,3731.6,3725.8,3731.2,615,47933,47721
2019-03-15 09:33:00.000000000,3731.2,3732.6,3725.6,3728.8,543,47721,47478
2019-03-15 09:34:00.000000000,3728.8,3734.0,3728.8,3730.2,548,47478,47257
2019-03-15 09:35:00.000000000,3730.2,3731.0,3725.8,3726.4,435,47257,47105
2019-03-15 09:36:00.000000000,3726.4,3729.4,3725.4,3727.2,333,47105,47051
2019-03-15 09:37:00.000000000,3727.2,3730.8,3726.2,3730.8,417,47051,46960
2019-03-15 09:38:00.000000000,3730.8,3737.6,3728.2,3737.6,622,46960,46749
2019-03-15 09:39:00.000000000,3737.6,3738.0,3735.2,3735.4,546,46749,46593
2019-03-15 09:40:00.000000000,3735.4,3737.4,3733.6,3735.6,396,46593,46517
2019-03-15 09:41:00.000000000,3735.6,3738.0,3733.4,3737.0,308,46517,46490
2019-03-15 09:42:00.000000000,3737.0,3738.8,3734.0,3737.2,370,46490,46449
2019-03-15 09:43:00.000000000,3737.2,3742.2,3737.2,3741.6,517,46449,46328
2019-03-15 09:44:00.000000000,3741.6,3742.8,3738.6,3742.0,568,46328,46087
2019-03-15 09:45:00.000000000,3742.0,3744.6,3738.2,3739.6,618,46087,46020
2019-03-15 09:46:00.000000000,3739.6,3739.8,3736.6,3736.6,339,46020,45906
2019-03-15 09:47:00.000000000,3736.6,3738.2,3736.0,3738.2,295,45906,45796
2019-03-15 09:48:00.000000000,3738.2,3743.0,3737.6,3742.0,328,45796,45724
2019-03-15 09:49:00.000000000,3742.0,3743.0,3735.2,3737.6,384,45724,45587
2019-03-15 09:50:00.000000000,3737.6,3739.2,3734.2,3734.4,245,45587,45549
2019-03-15 09:51:00.000000000,3734.4,3741.2,3734.4,3740.6,352,45549,45493
2019-03-15 09:52:00.000000000,3740.6,3741.6,3738.2,3739.0,271,45493,45452
2019-03-15 09:53:00.000000000,3739.0,3740.0,3734.0,3734.6,259,45452,45392
2019-03-15 09:54:00.000000000,3734.6,3738.6,3734.6,3737.6,256,45392,45342
2019-03-15 09:55:00.000000000,3737.6,3744.2,3736.8,3743.6,538,45342,45267
2019-03-15 09:56:00.000000000,3743.6,3746.0,3742.0,3744.2,465,45267,45159
2019-03-15 09:57:00.000000000,3744.2,3744.4,3739.6,3740.4,320,45159,45095
2019-03-15 09:58:00.000000000,3740.4,3743.2,3739.4,3742.8,221,45095,45054
2019-03-15 09:59:00.000000000,3742.8,3744.6,3741.6,3743.2,246,45054,45009
2019-03-15 10:00:00.000000000,3743.2,3750.8,3743.2,3749.0,639,45009,44960
2019-03-15 10:01:00.000000000,3749.0,3749.0,3741.6,3743.8,475,44960,44914
2019-03-15 10:02:00.000000000,3743.8,3748.8,3743.0,3748.8,246,44914,44857
2019-03-15 10:03:00.000000000,3748.8,3756.0,3748.4,3754.6,760,44857,44828
2019-03-15 10:04:00.000000000,3754.6,3758.4,3752.4,3756.6,588,44828,44787
2019-03-15 10:05:00.000000000,3756.6,3759.6,3755.2,3758.4,441,44787,44810
2019-03-15 10:06:00.000000000,3758.4,3758.4,3753.8,3754.2,524,44810,44782
2019-03-15 10:07:00.000000000,3754.2,3756.4,3753.8,3756.2,218,44782,44792
2019-03-15 10:08:00.000000000,3756.2,3759.2,3755.6,3758.8,226,44792,44799
2019-03-15 10:09:00.000000000,3758.8,3759.4,3753.4,3755.6,344,44799,44824
2019-03-15 10:10:00.000000000,3755.6,3756.6,3751.8,3752.4,345,44824,44832
2019-03-15 10:11:00.000000000,3752.4,3757.4,3752.0,3755.0,326,44832,44806
2019-03-15 10:12:00.000000000,3755.0,3761.0,3755.0,3760.4,458,44806,44844
2019-03-15 10:13:00.000000000,3760.4,3760.8,3758.2,3760.0,268,44844,44851
2019-03-15 10:14:00.000000000,3760.0,3764.6,3759.6,3764.0,374,44851,44887
2019-03-15 10:15:00.000000000,3764.0,3766.0,3756.6,3758.0,479,44887,44941
2019-03-15 10:16:00.000000000,3758.0,3760.0,3757.0,3758.0,238,44941,44996
2019-03-15 10:17:00.000000000,3758.0,3762.2,3757.8,3761.8,189,44996,45024
2019-03-15 10:18:00.000000000,3761.8,3762.4,3755.8,3756.6,275,45024,45010
2019-03-15 10:19:00.000000000,3756.6,3760.8,3756.2,3759.8,224,45010,44997
2019-03-15 10:20:00.000000000,3759.8,3762.8,3759.0,3759.8,236,44997,45053
2019-03-15 10:21:00.000000000,3759.8,3760.6,3755.2,3755.4,216,45053,45066
2019-03-15 10:22:00.000000000,3755.4,3757.4,3752.6,3752.6,304,45066,45114
2019-03-15 10:23:00.000000000,3752.6,3755.6,3752.2,3755.0,304,45114,45183
2019-03-15 10:24:00.000000000,3755.0,3755.0,3748.0,3748.0,571,45183,45200
2019-03-15 10:25:00.000000000,3748.0,3752.0,3747.2,3750.4,372,45200,45231
2019-03-15 10:26:00.000000000,3750.4,3753.4,3750.4,3753.2,305,45231,45300
2019-03-15 10:27:00.000000000,3753.2,3757.6,3753.2,3755.2,412,45300,45351
2019-03-15 10:28:00.000000000,3755.2,3756.4,3753.6,3756.0,180,45351,45404
2019-03-15 10:29:00.000000000,3756.0,3760.6,3754.6,3759.8,300,45404,45462
2019-03-15 10:30:00.000000000,3759.8,3761.0,3756.0,3756.8,382,45462,45518
2019-03-15 10:31:00.000000000,3756.8,3759.0,3755.2,3756.4,202,45518,45536
2019-03-15 10:32:00.000000000,3756.4,3759.6,3755.8,3759.2,274,45536,45590
2019-03-15 10:33:00.000000000,3759.2,3759.6,3756.0,3757.4,194,45590,45621
2019-03-15 10:34:00.000000000,3757.4,3761.2,3756.6,3759.4,293,45621,45669
2019-03-15 10:35:00.000000000,3759.4,3762.8,3758.2,3762.8,285,45669,45719
2019-03-15 10:36:00.000000000,3762.8,3763.4,3760.4,3763.4,228,45719,45744
2019-03-15 10:37:00.000000000,3763.4,3763.6,3760.2,3763.6,189,45744,45788
2019-03-15 10:38:00.000000000,3763.6,3770.2,3763.6,3768.0,803,45788,45879
2019-03-15 10:39:00.000000000,3768.0,3770.8,3767.0,3767.8,267,45879,45918
2019-03-15 10:40:00.000000000,3767.8,3769.4,3763.0,3764.6,338,45918,46001
2019-03-15 10:41:00.000000000,3764.6,3769.0,3764.6,3766.4,292,46001,46065
2019-03-15 10:42:00.000000000,3766.4,3767.8,3763.8,3765.0,214,46065,46096
2019-03-15 10:43:00.000000000,3765.0,3768.0,3764.8,3767.8,182,46096,46148
2019-03-15 10:44:00.000000000,3767.8,3773.8,3765.4,3772.6,427,46148,46217
2019-03-15 10:45:00.000000000,3772.6,3774.6,3770.0,3772.0,431,46217,46273
2019-03-15 10:46:00.000000000,3772.0,3773.8,3768.2,3770.0,257,46273,46311
2019-03-15 10:47:00.000000000,3770.0,3774.0,3769.2,3772.4,291,46311,46362
2019-03-15 10:48:00.000000000,3772.4,3777.0,3771.8,3775.8,439,46362,46444
2019-03-15 10:49:00.000000000,3775.8,3778.8,3774.4,3778.8,424,46444,46533
2019-03-15 10:50:00.000000000,3778.8,3782.0,3777.0,3780.4,520,46533,46622
2019-03-15 10:51:00.000000000,3780.4,3781.0,3775.6,3777.0,461,46622,46668
2019-03-15 10:52:00.000000000,3777.0,3782.0,3776.8,3780.0,291,46668,46763
2019-03-15 10:53:00.000000000,3780.0,3780.8,3776.6,3777.4,230,46763,46760
2019-03-15 10:54:00.000000000,3777.4,3783.6,3775.8,3781.8,385,46760,46855
2019-03-15 10:55:00.000000000,3781.8,3782.4,3776.2,3777.2,272,46855,46946
2019-03-15 10:56:00.000000000,3777.2,3778.0,3775.4,3777.0,331,46946,46976
2019-03-15 10:57:00.000000000,3777.0,3778.4,3772.0,3772.0,304,46976,47026
2019-03-15 10:58:00.000000000,3772.0,3781.0,3771.8,3781.0,462,47026,47157
2019-03-15 10:59:00.000000000,3781.0,3784.8,3780.2,3784.4,480,47157,47262
2019-03-15 11:00:00.000000000,3784.4,3790.0,3784.4,3789.0,673,47262,47395
2019-03-15 11:01:00.000000000,3789.0,3789.6,3786.8,3788.0,326,47395,47486
2019-03-15 11:02:00.000000000,3788.0,3792.4,3787.4,3792.0,494,47486,47619
2019-03-15 11:03:00.000000000,3792.0,3794.2,3789.2,3789.4,367,47619,47734
2019-03-15 11:04:00.000000000,3789.4,3794.2,3788.2,3793.8,423,47734,47839
2019-03-15 11:05:00.000000000,3793.8,3793.8,3788.8,3789.6,380,47839,47937
2019-03-15 11:06:00.000000000,3789.6,3798.0,3789.0,3797.2,570,47937,48111
2019-03-15 11:07:00.000000000,3797.2,3799.0,3793.0,3795.8,558,48111,48210
2019-03-15 11:08:00.000000000,3795.8,3795.8,3788.8,3792.0,315,48210,48277
2019-03-15 11:09:00.000000000,3792.0,3793.2,3788.0,3788.8,246,48277,48319
2019-03-15 11:10:00.000000000,3788.8,3794.8,3788.8,3794.4,258,48319,48384
2019-03-15 11:11:00.000000000,3794.4,3796.8,3792.6,3796.8,303,48384,48509
2019-03-15 11:12:00.000000000,3796.8,3799.8,3792.8,3799.8,366,48509,48641
2019-03-15 11:13:00.000000000,3799.8,3800.8,3796.0,3797.6,395,48641,48770
2019-03-15 11:14:00.000000000,3797.6,3799.8,3790.2,3790.8,397,48770,48923
2019-03-15 11:15:00.000000000,3790.8,3792.6,3787.6,3790.2,367,48923,49047
2019-03-15 11:16:00.000000000,3790.2,3792.8,3784.0,3787.6,455,49047,49145
2019-03-15 11:17:00.000000000,3787.6,3792.8,3786.8,3791.8,232,49145,49198
2019-03-15 11:18:00.000000000,3791.8,3792.4,3788.2,3790.8,190,49198,49274
2019-03-15 11:19:00.000000000,3790.8,3792.0,3787.0,3792.0,253,49274,49336
2019-03-15 11:20:00.000000000,3792.0,3796.6,3788.4,3789.6,468,49336,49529
2019-03-15 11:21:00.000000000,3789.6,3789.6,3776.0,3777.4,903,49529,49755
2019-03-15 11:22:00.000000000,3777.4,3783.8,3776.4,3783.0,481,49755,49927
2019-03-15 11:23:00.000000000,3783.0,3783.6,3780.0,3781.6,268,49927,49979
2019-03-15 11:24:00.000000000,3781.6,3784.2,3781.6,3781.8,303,49979,50075
2019-03-15 11:25:00.000000000,3781.8,3783.6,3777.2,3782.8,297,50075,50124
2019-03-15 11:26:00.000000000,3782.8,3784.2,3779.8,3781.4,182,50124,50187
2019-03-15 11:27:00.000000000,3781.4,3787.0,3780.0,3785.8,308,50187,50315
2019-03-15 11:28:00.000000000,3785.8,3786.2,3782.0,3783.8,232,50315,50437
2019-03-15 11:29:00.000000000,3783.8,3783.8,3778.0,3781.4,321,50437,50542
2019-03-15 13:00:00.000000000,3781.4,3784.2,3779.0,3781.4,359,50542,50613
2019-03-15 13:01:00.000000000,3781.4,3781.4,3775.2,3778.6,325,50613,50716
2019-03-15 13:02:00.000000000,3778.6,3779.4,3776.2,3778.4,135,50716,50770
2019-03-15 13:03:00.000000000,3778.4,3778.4,3770.8,3771.4,518,50770,50880
2019-03-15 13:04:00.000000000,3771.4,3772.2,3767.8,3770.0,397,50880,50960
2019-03-15 13:05:00.000000000,3770.0,3771.6,3767.6,3768.8,311,50960,51000
2019-03-15 13:06:00.000000000,3768.8,3769.4,3767.2,3769.0,230,51000,51006
2019-03-15 13:07:00.000000000,3769.0,3769.4,3762.6,3763.2,537,51006,51100
2019-03-15 13:08:00.000000000,3763.2,3767.6,3762.6,3766.6,371,51100,51197
2019-03-15 13:09:00.000000000,3766.6,3767.8,3764.8,3766.0,275,51197,51199
2019-03-15 13:10:00.000000000,3766.0,3766.0,3763.0,3763.0,241,51199,51292
2019-03-15 13:11:00.000000000,3763.0,3765.2,3762.4,3763.8,342,51292,51389
2019-03-15 13:12:00.000000000,3763.8,3767.4,3763.6,3766.0,233,51389,51443
2019-03-15 13:13:00.000000000,3766.0,3766.0,3761.4,3761.4,348,51443,51523
2019-03-15 13:14:00.000000000,3761.4,3761.6,3748.8,3749.2,1247,51523,51818
2019-03-15 13:15:00.000000000,3749.2,3750.4,3745.6,3747.4,957,51818,51949
2019-03-15 13:16:00.000000000,3747.4,3747.8,3742.2,3746.0,773,51949,51989
2019-03-15 13:17:00.000000000,3746.0,3749.2,3742.2,3745.0,595,51989,52056
2019-03-15 13:18:00.000000000,3745.0,3747.0,3744.0,3744.4,330,52056,52131
2019-03-15 13:19:00.000000000,3744.4,3744.4,3739.8,3742.0,810,52131,52322
2019-03-15 13:20:00.000000000,3742.0,3745.2,3740.0,3744.4,445,52322,52507
2019-03-15 13:21:00.000000000,3744.4,3746.4,3742.2,3744.8,309,52507,52579
